_stopped_line,_level,_lost_level,_error,_game_error_reason,_help_predicted_value,_code,_game_progression,_date,_duration,_execution_speed_changed,_extra_lines_number,_type,_id,_help_prediction_confidence,_game_time,_object_id,_student,_execution_speed_multiplier
,"[""Level 4""]",,,,2,,,2024-09-30T10:58:39.797+02:00,,,,https://py-rates.org/xAPI/verbs/received,66fa6bfc456b8e03f1ab5b4a,0.41401546712879256,PT97S,https://py-rates.org/xAPI/activities/helps/ask-teacher,BxHq3Cn,
,"[""Level 4""]",,,,,,,2024-09-30T10:58:39.469+02:00,,,,https://py-rates.org/xAPI/verbs/asked,66fa6bfc456b8e03f1ab5b49,,PT97S,https://py-rates.org/xAPI/activities/help,BxHq3Cn,
,"[""Level 2""]",,,,,,,2024-09-30T10:58:37.961+02:00,,,,https://py-rates.org/xAPI/verbs/received,66fa6b87456b8e03f1ab5b06,,PT117S,https://py-rates.org/xAPI/activities/helps/control,GcmQWAa,
,"[""Level 2""]",,,,,,,2024-09-30T10:58:37.951+02:00,,,,https://py-rates.org/xAPI/verbs/asked,66fa6b87456b8e03f1ab5b05,,PT117S,https://py-rates.org/xAPI/activities/help,GcmQWAa,
,"[""Level 3""]",,,,,,,2024-09-30T10:58:36.313+02:00,PT13.833S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6f2a456b8e03f1ab6098,,PT767S,https://py-rates.org/xAPI/activities/contents/condi-1bran,rtaygH1,
,"[""Level 3""]",,"Ligne 8 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
for _ in range(2):avancer()
lire_nombre()
avancer()
sauter_hauteur(5)
for _ in range(2):avancer()
avancer()
sauter_hauteur(4)
for _ in range(2):avancer()",,2024-09-30T10:58:35.848+02:00,PT9.419S,,,https://py-rates.org/xAPI/verbs/launched,66fa6b45456b8e03f1ab5a57,,PT500S,https://py-rates.org/xAPI/activities/programs/game-error,mqDmUa3,3
,"[""Level 3""]",,"Ligne 1 : Le nom 'sauter_haueur' n'est pas défini",,,sauter_haueur(4),,2024-09-30T10:58:35.542+02:00,PT0.059S,,,https://py-rates.org/xAPI/verbs/launched,66fa6ee9456b8e03f1ab5e22,,PT85S,https://py-rates.org/xAPI/activities/programs/syntactic-error,8hYqYSG,3
,"[""Level 3""]",,,,,"for _ in range(nombre):
	instructions",,2024-09-30T10:58:35.532+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fa6e56456b8e03f1ab5d7a,,PT15S,https://py-rates.org/xAPI/activities/properties/copied-text,smeJddf,
,"[""Level 3""]",,"Ligne 2 : Le nom 'm_var' n'est pas défini",,,"ma_var = 4
sauter_hauteur(m_var)
",,2024-09-30T10:58:32.899+02:00,PT0.036S,,,https://py-rates.org/xAPI/verbs/launched,66fa6efc456b8e03f1ab5efe,,PT531S,https://py-rates.org/xAPI/activities/programs/syntactic-error,8uynbDg,3
,"[""Level 4""]",,,,,,,2024-09-30T10:58:31.727+02:00,PT9.833S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d4e4c323c03dfa79ab5,,PT484S,https://py-rates.org/xAPI/activities/contents/for-counter-n,JEH4PPH,
,"[""Level 3""]",,,,,,,2024-09-30T10:58:30.153+02:00,,,,https://py-rates.org/xAPI/verbs/leaved,66fa6efc456b8e03f1ab5efd,,PT528S,https://py-rates.org/xAPI/activities/help,8uynbDg,
,"[""Level 4""]",,,,,"avancer()
message = lire_chaine()",10,2024-09-30T10:58:30.143+02:00,PT1.1S,,,https://py-rates.org/xAPI/verbs/launched,66fa6bfc456b8e03f1ab5b48,,PT89S,https://py-rates.org/xAPI/activities/programs/fully-executed,BxHq3Cn,3
,"[""Level 3""]",,,,,,,2024-09-30T10:58:29.723+02:00,PT28.032S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6efe456b8e03f1ab5f5a,,PT836S,https://py-rates.org/xAPI/activities/contents/while-simple,XPnMMcz,
,"[""Level 3""]",,,,1,,,2024-09-30T10:58:27.838+02:00,,,,https://py-rates.org/xAPI/verbs/received,66fa6efc456b8e03f1ab5efc,0.4470902992776058,PT526S,https://py-rates.org/xAPI/activities/helps/ask-teacher,8uynbDg,
,"[""Level 3""]",,,,,,,2024-09-30T10:58:27.606+02:00,,,,https://py-rates.org/xAPI/verbs/leaved,66fa6f2a456b8e03f1ab6096,,PT745S,https://py-rates.org/xAPI/activities/help,rtaygH1,
,"[""Level 3""]",,,,,,,2024-09-30T10:58:27.527+02:00,,,,https://py-rates.org/xAPI/verbs/asked,66fa6efc456b8e03f1ab5efb,,PT526S,https://py-rates.org/xAPI/activities/help,8uynbDg,
,"[""Level 3""]",,,,4,,,2024-09-30T10:58:24.501+02:00,,,,https://py-rates.org/xAPI/verbs/received,66fa6f2a456b8e03f1ab6095,0.37184210526315786,PT742S,https://py-rates.org/xAPI/activities/helps/ask-teacher,rtaygH1,
,"[""Level 3""]",,,,,,,2024-09-30T10:58:24.219+02:00,,,,https://py-rates.org/xAPI/verbs/asked,66fa6f2a456b8e03f1ab6094,,PT742S,https://py-rates.org/xAPI/activities/help,rtaygH1,
,"[""Level 4""]",,,,,,,2024-09-30T10:58:23.994+02:00,PT9.8S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d4e4c323c03dfa79ab4,,PT476S,https://py-rates.org/xAPI/activities/contents/for-counter-0,JEH4PPH,
,"[""Level 2""]",,,,,for _ in range(5): sauter(),4,2024-09-30T10:58:20.709+02:00,PT2.171S,,,https://py-rates.org/xAPI/verbs/launched,66fa6b87456b8e03f1ab5b04,,PT103S,https://py-rates.org/xAPI/activities/programs/fully-executed,GcmQWAa,3
,"[""Level 3""]",,,,,,,2024-09-30T10:58:19.991+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fa68964c323c03dfa79853,,,https://py-rates.org/xAPI/activities/levels/level3,smeJddf,
,"[""Level 3""]",,,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
    
	",12,2024-09-30T10:58:19.182+02:00,PT4.045S,,,https://py-rates.org/xAPI/verbs/launched,66fa69b8456b8e03f1ab59c6,,PT562S,https://py-rates.org/xAPI/activities/programs/fully-executed,BmfYK7Q,3
,"[""Level 2""]",,,,,,,2024-09-30T10:58:19.042+02:00,PT394S,,,https://py-rates.org/xAPI/verbs/completed,66fa68964c323c03dfa79852,,PT394S,https://py-rates.org/xAPI/activities/levels/level2,smeJddf,
,"[""Level 3""]",,,,,,,2024-09-30T10:58:14.489+02:00,PT4.6S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6efc456b8e03f1ab5ef8,,PT517S,https://py-rates.org/xAPI/activities/contents/var-modification,8uynbDg,
,"[""Level 3""]",,,,,,,2024-09-30T10:58:14.489+02:00,PT4.6S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6efc456b8e03f1ab5ef9,,PT517S,https://py-rates.org/xAPI/activities/contents/var-usage,8uynbDg,
,"[""Level 3""]",,,,,,,2024-09-30T10:58:14.489+02:00,PT4.6S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6efc456b8e03f1ab5efa,,PT517S,https://py-rates.org/xAPI/activities/contents/var-type,8uynbDg,
,"[""Level 1""]",,,,,,,2024-09-30T10:58:14.108+02:00,PT3.333S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a5f,,PT1550S,https://py-rates.org/xAPI/activities/contents/for-simple,uXCjh6E,
,"[""Level 3""]",,"Ligne 2 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(5)
avancer()",,2024-09-30T10:58:13.731+02:00,PT1.815S,,,https://py-rates.org/xAPI/verbs/launched,66fa6f12456b8e03f1ab5fa2,,PT65S,https://py-rates.org/xAPI/activities/programs/game-error,7LRuReQ,3
,"[""Level 2""]",,,,,,,2024-09-30T10:58:13.673+02:00,PT3.566S,,,https://py-rates.org/xAPI/verbs/consulted,66fa69724c323c03dfa798a4,,PT287S,https://py-rates.org/xAPI/activities/contents/for-simple,kitHifp,
,"[""Level 3""]",,"Ligne 3 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(0)
    
	",,2024-09-30T10:58:12.381+02:00,PT2.987S,,,https://py-rates.org/xAPI/verbs/launched,66fa69b8456b8e03f1ab59c5,,PT554S,https://py-rates.org/xAPI/activities/programs/game-error,BmfYK7Q,3
,"[""Level 4""]",,,,,"avancer()
",0,2024-09-30T10:58:11.402+02:00,PT0.751S,,,https://py-rates.org/xAPI/verbs/launched,66fa6bfc456b8e03f1ab5b47,,PT70S,https://py-rates.org/xAPI/activities/programs/fully-executed,BxHq3Cn,3
,"[""Level 2""]",,,,,for _ in range(5): sauter(),4,2024-09-30T10:58:11.323+02:00,PT2.207S,,,https://py-rates.org/xAPI/verbs/launched,66fa6b87456b8e03f1ab5b03,,PT93S,https://py-rates.org/xAPI/activities/programs/fully-executed,GcmQWAa,3
,"[""Level 2""]",,,,,,,2024-09-30T10:58:09.756+02:00,PT3.117S,,,https://py-rates.org/xAPI/verbs/consulted,66fa69724c323c03dfa798a3,,PT283S,https://py-rates.org/xAPI/activities/contents/for-counter-n,kitHifp,
,"[""Level 1""]",,,,,,,2024-09-30T10:58:09.609+02:00,PT3.35S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a5e,,PT1546S,https://py-rates.org/xAPI/activities/contents/var-modification,uXCjh6E,
,"[""Level 3""]",,,,,sauter_hauteur(hauteur),,2024-09-30T10:58:08.561+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fa6eea4c323c03dfa79c6e,,PT169S,https://py-rates.org/xAPI/activities/properties/copied-text,Y18BWBS,
,"[""Level 4""]",,Ligne 6 : La fonction gauche ne prend pas de paramètre.,function_parameters,,"avancer()
for _ in range(4):
	lire_chaine()
	message = lire_chaine()
	ma_var = lire_chaine()
	gauche(ma_var)
	avancer()
	avancer()",,2024-09-30T10:58:08.157+02:00,PT2.69S,,,https://py-rates.org/xAPI/verbs/launched,66fa6d4e4c323c03dfa79ab3,,PT454S,https://py-rates.org/xAPI/activities/programs/game-error,JEH4PPH,1.9
,"[""Level 3""]",,,,,sauter_hauteur(hauteur),,2024-09-30T10:58:05.138+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fa6eea4c323c03dfa79c6d,,PT165S,https://py-rates.org/xAPI/activities/contents/control-functions,Y18BWBS,
,"[""Level 1""]",,,,,,,2024-09-30T10:58:04.159+02:00,PT3.333S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a5b,,PT1540S,https://py-rates.org/xAPI/activities/contents/var-modification,uXCjh6E,
,"[""Level 1""]",,,,,,,2024-09-30T10:58:04.159+02:00,PT5.483S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a5c,,PT1543S,https://py-rates.org/xAPI/activities/contents/var-type,uXCjh6E,
,"[""Level 1""]",,,,,,,2024-09-30T10:58:04.159+02:00,PT6.516S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a5d,,PT1544S,https://py-rates.org/xAPI/activities/contents/var-usage,uXCjh6E,
,"[""Level 2""]",,,,,for _ in range(5): sauter(),4,2024-09-30T10:58:02.218+02:00,PT2.211S,,,https://py-rates.org/xAPI/verbs/launched,66fa6b87456b8e03f1ab5b02,,PT85S,https://py-rates.org/xAPI/activities/programs/fully-executed,GcmQWAa,3
,"[""Level 3""]",,,,,,,2024-09-30T10:57:59.230+02:00,PT4.033S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6f2a456b8e03f1ab6092,,PT721S,https://py-rates.org/xAPI/activities/contents/var-creation,rtaygH1,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:58.680+02:00,PT4.583S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6f2a456b8e03f1ab6093,,PT721S,https://py-rates.org/xAPI/activities/contents/var-modification,rtaygH1,
,"[""Level 3""]",,"Ligne 2 : Le nom 'm_var' n'est pas défini",,,"ma_var = 4
sauter_hauteur(m_var)
",,2024-09-30T10:57:58.649+02:00,PT0.035S,,,https://py-rates.org/xAPI/verbs/launched,66fa6efc456b8e03f1ab5ef7,,PT497S,https://py-rates.org/xAPI/activities/programs/syntactic-error,8uynbDg,3
,"[""Level 3""]",,,,,sauter_hauteur(5),0,2024-09-30T10:57:52.476+02:00,PT1.779S,,,https://py-rates.org/xAPI/verbs/launched,66fa6f12456b8e03f1ab5fa1,,PT44S,https://py-rates.org/xAPI/activities/programs/fully-executed,7LRuReQ,3
,"[""Level 3""]",,,,,,,2024-09-30T10:57:51.239+02:00,PT3.316S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6efc456b8e03f1ab5ef4,,PT493S,https://py-rates.org/xAPI/activities/contents/var-modification,8uynbDg,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:51.239+02:00,PT3.316S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6efc456b8e03f1ab5ef5,,PT493S,https://py-rates.org/xAPI/activities/contents/var-usage,8uynbDg,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:51.239+02:00,PT3.316S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6efc456b8e03f1ab5ef6,,PT493S,https://py-rates.org/xAPI/activities/contents/var-type,8uynbDg,
,"[""Level 3""]",,"Ligne 2 : L'utilisation de la fonction sauter n'est pas autorisée pour ce niveau.",not-allowed-function,,"for _ in range(4):
	sauter()",,2024-09-30T10:57:49.596+02:00,PT0.07S,,,https://py-rates.org/xAPI/verbs/launched,66fa6ee9456b8e03f1ab5e21,,PT39S,https://py-rates.org/xAPI/activities/programs/game-error,8hYqYSG,3
,"[""Level 2""]",,"Ligne 1 : Il faut utiliser des parenthèses pour appeler une fonction, même si elles sont vides : 'sauter()'.",,,for _ in range(5): sauter,,2024-09-30T10:57:49.355+02:00,PT0.041S,,,https://py-rates.org/xAPI/verbs/launched,66fa6b87456b8e03f1ab5b01,,PT70S,https://py-rates.org/xAPI/activities/programs/syntactic-error,GcmQWAa,3
,"[""Level 3""]",,"Ligne 1 : L'utilisation de la fonction mesurer_hauteur n'est pas autorisée pour ce niveau.",not-allowed-function,,"h = mesurer_hauteur() 
while h  > 0:
	sauter()
	h = mesurer_hauteur()

",,2024-09-30T10:57:49.001+02:00,PT0.068S,,,https://py-rates.org/xAPI/verbs/launched,66fa6ef0456b8e03f1ab5e7f,,PT330S,https://py-rates.org/xAPI/activities/programs/game-error,dFjxgLF,3
,"[""Level 3""]",,,,,"h = mesurer_hauteur() 
while h  > 0:
	sauter()
	h = mesurer_hauteur()",,2024-09-30T10:57:47.549+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fa6ef0456b8e03f1ab5e7e,,PT329S,https://py-rates.org/xAPI/activities/properties/copied-text,dFjxgLF,
,"[""Level 2""]",,,,,"for nombre in range(6):
    sauter()
    avancer()
avancer()
gauche()
",54,2024-09-30T10:57:45.568+02:00,PT14.087S,,,https://py-rates.org/xAPI/verbs/launched,66fa69724c323c03dfa798a2,,PT270S,https://py-rates.org/xAPI/activities/programs/fully-executed,kitHifp,3
,"[""Level 3""]",,"Ligne 8 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
for _ in range(2):avancer()
lire_nombre()
avancer()
sauter_hauteur(2)
for _ in range(2):avancer()
avancer()
sauter_hauteur(4)
for _ in range(2):avancer()",,2024-09-30T10:57:45.044+02:00,PT8.574S,,,https://py-rates.org/xAPI/verbs/launched,66fa6b45456b8e03f1ab5a56,,PT449S,https://py-rates.org/xAPI/activities/programs/game-error,mqDmUa3,3
,"[""Level 3""]",,"Ligne 3 : Impossible d'avancer vers cet emplacement",walk-location,,"for _ in range(2):
	sauter_hauteur(4)
	sauter_hauteur(0)
	sauter_hauteur(3)
	sauter_hauteur(0)
	sauter_hauteur(0)
	message = lire_nombre()
	sauter_hauteur(0)",,2024-09-30T10:57:44.321+02:00,PT9.118S,,,https://py-rates.org/xAPI/verbs/launched,66fa6d1a456b8e03f1ab5ca6,,PT617S,https://py-rates.org/xAPI/activities/programs/game-error,7bfEHcG,3
,"[""Level 4""]",,Ligne 3 : Impossible de lire un message à cet emplacement,read-message-location,,"avancer()
for _ in range(4):
	lire_chaine()
	message = lire_chaine()
	ma_var = lire_chaine()
	avancer()
	avancer()",,2024-09-30T10:57:42.821+02:00,PT5.483S,,,https://py-rates.org/xAPI/verbs/launched,66fa6d4e4c323c03dfa79ab2,,PT431S,https://py-rates.org/xAPI/activities/programs/game-error,JEH4PPH,1.9
,"[""Level 3""]",,,,,"h = mesurer_hauteur() 
while h  > 0:
	sauter()
	h = mesurer_hauteur()",,2024-09-30T10:57:42.640+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fa6ef0456b8e03f1ab5e7c,,PT324S,https://py-rates.org/xAPI/activities/contents/while-simple,dFjxgLF,
,"[""Level 2""]",,,,,"for _ in range(7):
	sauter()
	avancer()
	droite()
for _ in range(15):
	avancer()
	gauche()
	coup()
ouvrir()",,2024-09-30T10:57:41.670+02:00,PT35.871S,,,https://py-rates.org/xAPI/verbs/launched,66fa68964c323c03dfa79851,,PT393S,https://py-rates.org/xAPI/activities/programs/level-completed,smeJddf,3
,"[""Level 1""]",,,,,,,2024-09-30T10:57:41.127+02:00,PT11.866S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a5a,,PT1526S,https://py-rates.org/xAPI/activities/contents/for-simple,uXCjh6E,
,"[""Level 3""]",,"Ligne 1 : Le nom 'sauter_hauter' n'est pas défini",,,sauter_hauter(5),,2024-09-30T10:57:39.867+02:00,PT0.026S,,,https://py-rates.org/xAPI/verbs/launched,66fa6f12456b8e03f1ab5fa0,,PT30S,https://py-rates.org/xAPI/activities/programs/syntactic-error,7LRuReQ,3
,"[""Level 3""]",,"Ligne 1 : Le nom 'sauter_hauter' n'est pas défini",,,sauter_hauter(5),,2024-09-30T10:57:38.995+02:00,PT0.026S,,,https://py-rates.org/xAPI/verbs/launched,66fa6f12456b8e03f1ab5f9f,,PT29S,https://py-rates.org/xAPI/activities/programs/syntactic-error,7LRuReQ,3
,"[""Level 3""]",,,,,sauter_hauteur(0),,2024-09-30T10:57:38.479+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fa6d1a456b8e03f1ab5ca5,,PT603S,https://py-rates.org/xAPI/activities/properties/copied-text,7bfEHcG,
,"[""Level 3""]",,,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
for _ in range(2):
	avancer()
ma_variable = lire_nombre()
sauter_hauteur(ma_variable)
	",28,2024-09-30T10:57:37.481+02:00,PT7.799S,,,https://py-rates.org/xAPI/verbs/launched,66fa6cbb456b8e03f1ab5c44,,PT579S,https://py-rates.org/xAPI/activities/programs/fully-executed,Rj6mATf,3
,"[""Level 1""]",,,,,,,2024-09-30T10:57:35.460+02:00,PT3.883S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a59,,PT1513S,https://py-rates.org/xAPI/activities/contents/condi-2bran,uXCjh6E,
,"[""Level 3""]",,,,,sauter_hauteur(0),,2024-09-30T10:57:33.318+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fa69b8456b8e03f1ab59c4,,PT513S,https://py-rates.org/xAPI/activities/properties/copied-text,BmfYK7Q,
,"[""Level 3""]",,"Ligne 8 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
for _ in range(2):avancer()
lire_nombre()
avancer()
sauter_hauteur(2)
for _ in range(2):avancer()
avancer()
sauter_hauteur(4)
for _ in range(2):avancer()",,2024-09-30T10:57:32.687+02:00,PT8.471S,,,https://py-rates.org/xAPI/verbs/launched,66fa6b45456b8e03f1ab5a55,,PT437S,https://py-rates.org/xAPI/activities/programs/game-error,mqDmUa3,3
,"[""Level 1""]",,,,,,,2024-09-30T10:57:31.511+02:00,PT7.833S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a58,,PT1513S,https://py-rates.org/xAPI/activities/contents/condi-1bran,uXCjh6E,
,"[""Level 3""]",,"Ligne 1 : Le nom 'sauter_hauter' n'est pas défini",,,sauter_hauter(hauter),,2024-09-30T10:57:31.211+02:00,PT0.05S,,,https://py-rates.org/xAPI/verbs/launched,66fa6f12456b8e03f1ab5f9e,,PT21S,https://py-rates.org/xAPI/activities/programs/syntactic-error,7LRuReQ,3
,"[""Level 3""]",,,,,for _ in range(2):avancer(),,2024-09-30T10:57:30.337+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fa6b45456b8e03f1ab5a54,,PT426S,https://py-rates.org/xAPI/activities/properties/copied-text,mqDmUa3,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:28.682+02:00,PT6.083S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6f2a456b8e03f1ab6090,,PT693S,https://py-rates.org/xAPI/activities/contents/var-usage,rtaygH1,
,"[""Level 3""]",,Ligne 6 : Impossible de lire un message à cet emplacement,read-message-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
for _ in range(3):
	avancer()
ma_variable = lire_nombre()
sauter_hauteur(ma_variable)
	",,2024-09-30T10:57:26.435+02:00,PT6.877S,,,https://py-rates.org/xAPI/verbs/launched,66fa6cbb456b8e03f1ab5c43,,PT567S,https://py-rates.org/xAPI/activities/programs/game-error,Rj6mATf,3
,"[""Level 1""]",,,,,,,2024-09-30T10:57:26.344+02:00,PT3.95S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a55,,PT1504S,https://py-rates.org/xAPI/activities/contents/var-modification,uXCjh6E,
,"[""Level 1""]",,,,,,,2024-09-30T10:57:26.344+02:00,PT3.95S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a56,,PT1504S,https://py-rates.org/xAPI/activities/contents/var-usage,uXCjh6E,
,"[""Level 1""]",,,,,,,2024-09-30T10:57:26.344+02:00,PT3.95S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6d184c323c03dfa79a57,,PT1504S,https://py-rates.org/xAPI/activities/contents/var-type,uXCjh6E,
,"[""Level 3""]",,,,,"for _ in range(4):
	sauter()
	coup()",,2024-09-30T10:57:26.212+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fa6eea4c323c03dfa79c6c,,PT127S,https://py-rates.org/xAPI/activities/properties/copied-text,Y18BWBS,
,"[""Level 3""]",,,,,"for _ in range(nombre):
	instructions",,2024-09-30T10:57:25.868+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fa6ee9456b8e03f1ab5e20,,PT16S,https://py-rates.org/xAPI/activities/properties/copied-text,8hYqYSG,
,"[""Level 3""]",,,,,for _ in range(2):avancer(),,2024-09-30T10:57:24.890+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fa6b45456b8e03f1ab5a53,,PT421S,https://py-rates.org/xAPI/activities/contents/code-editor,mqDmUa3,
,"[""Level 3""]",,,,,"for _ in range(nombre):
	instructions",,2024-09-30T10:57:22.524+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fa6ee9456b8e03f1ab5e1d,,PT12S,https://py-rates.org/xAPI/activities/contents/for-simple,8hYqYSG,
,"[""Level 3""]",,,,,"for _ in range(4):
	sauter()
	coup()",,2024-09-30T10:57:22.181+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fa6eea4c323c03dfa79c6a,,PT123S,https://py-rates.org/xAPI/activities/contents/for-simple,Y18BWBS,
,"[""Level 4""]",,"Ligne 5 : TypeError: 'str' object is not callable",,,"avancer()
for _ in range(4):
	lire_chaine()
	message = lire_chaine()
	ma_var = message()
	avancer()
	avancer()",,2024-09-30T10:57:20.889+02:00,PT2.07S,,,https://py-rates.org/xAPI/verbs/launched,66fa6d4e4c323c03dfa79ab1,,PT406S,https://py-rates.org/xAPI/activities/programs/semantic-error,JEH4PPH,1.9
,"[""Level 3""]",,,,,,,2024-09-30T10:57:19.224+02:00,PT4S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6efc456b8e03f1ab5ef1,,PT462S,https://py-rates.org/xAPI/activities/contents/var-modification,8uynbDg,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:19.224+02:00,PT4S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6efc456b8e03f1ab5ef2,,PT462S,https://py-rates.org/xAPI/activities/contents/var-usage,8uynbDg,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:19.224+02:00,PT4S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6efc456b8e03f1ab5ef3,,PT462S,https://py-rates.org/xAPI/activities/contents/var-type,8uynbDg,
,"[""Level 3""]",,Ligne 7 : La fonction lire_nombre ne prend pas de paramètre.,function_parameters,,"for _ in range(2):
	sauter_hauteur(4)
	sauter_hauteur(0)
	sauter_hauteur(3)
	sauter_hauteur(0)
	sauter_hauteur(0)
	message = lire_nombre(2)",,2024-09-30T10:57:19.203+02:00,PT6.319S,,,https://py-rates.org/xAPI/verbs/launched,66fa6d1a456b8e03f1ab5ca4,,PT590S,https://py-rates.org/xAPI/activities/programs/game-error,7bfEHcG,3
,"[""Level 3""]",,,,,,,2024-09-30T10:57:18.566+02:00,PT33.732S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6f2a456b8e03f1ab6091,,PT710S,https://py-rates.org/xAPI/activities/contents/var-type,rtaygH1,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:18.418+02:00,PT5.333S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6ee9456b8e03f1ab5e1e,,PT14S,https://py-rates.org/xAPI/activities/contents/for-simple,8hYqYSG,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:18.418+02:00,PT5.333S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6ee9456b8e03f1ab5e1f,,PT14S,https://py-rates.org/xAPI/activities/contents/for-counter-0,8hYqYSG,
,"[""Level 2""]",,"Ligne 9 : Impossible d'ouvrir le coffre à cet emplacement",open-chest-location,,"for _ in range(7):
	sauter()
	avancer()
	droite()
for _ in range(15):
	avancer()
	gauche()
	coup()
	ouvrir()",,2024-09-30T10:57:17.389+02:00,PT17.462S,,,https://py-rates.org/xAPI/verbs/launched,66fa68964c323c03dfa79850,,PT350S,https://py-rates.org/xAPI/activities/programs/game-error,smeJddf,3
,"[""Level 3""]",,,,,"sauter_hauteur(4)
sauter_hauteur(3)
    
	",4,2024-09-30T10:57:15.834+02:00,PT1.642S,,,https://py-rates.org/xAPI/verbs/launched,66fa69b8456b8e03f1ab59c3,,PT497S,https://py-rates.org/xAPI/activities/programs/fully-executed,BmfYK7Q,3
,"[""Level 3""]",,,,,,,2024-09-30T10:57:14.741+02:00,PT29.282S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6ef0456b8e03f1ab5e7d,,PT325S,https://py-rates.org/xAPI/activities/contents/while-simple,dFjxgLF,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:13.547+02:00,PT9.899S,,,https://py-rates.org/xAPI/verbs/consulted,66fa6eea4c323c03dfa79c6b,,PT124S,https://py-rates.org/xAPI/activities/contents/for-simple,Y18BWBS,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:09.422+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fa684f4c323c03dfa79845,,,https://py-rates.org/xAPI/activities/levels/level3,8hYqYSG,
,"[""Level 3""]",,,,,,,2024-09-30T10:57:09.014+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fa684f456b8e03f1ab5994,,,https://py-rates.org/xAPI/activities/levels/level3,7LRuReQ,
